Date,SPY,TLT,GLD,HYG,USD_TRY
2022-09-01,936.27,71.02,97.54,204.8,10.386
2022-09-02,941.85,71.66,98.27,204.89,10.4389
2022-09-05,944.78,72.62,98.37,204.04,10.7375
2022-09-06,940.37,72.71,98.66,204.56,10.4814
2022-09-07,934.25,72.87,99.34,205.86,10.5244
2022-09-08,913.35,73.47,100.49,206.12,10.5453
2022-09-09,920.03,73.54,101.46,204.96,10.2866
2022-09-12,916.71,73.91,101.85,201.16,10.4478
2022-09-13,918.66,74.0,103.8,201.45,10.4795
2022-09-14,924.27,73.96,103.3,202.21,10.3866
2022-09-15,916.42,73.46,104.09,202.58,10.4596
2022-09-16,927.42,73.56,102.97,200.06,10.4327
2022-09-19,928.98,73.96,105.33,198.9,10.5585
2022-09-20,945.26,74.15,105.08,196.27,10.7894
2022-09-21,947.45,73.98,105.24,196.37,10.7571
2022-09-22,951.25,74.17,106.63,195.16,10.8426
2022-09-23,948.69,75.23,106.43,195.54,11.0837
2022-09-26,965.08,75.24,105.59,194.58,10.9166
2022-09-27,942.71,74.81,103.76,192.45,10.9258
2022-09-28,937.41,76.01,103.49,190.41,10.7935
2022-09-29,934.54,75.7,105.51,191.24,10.8986
2022-09-30,918.83,76.79,105.67,192.04,10.7572
2022-10-03,910.95,77.22,107.41,191.34,10.8072
2022-10-04,889.14,76.3,108.26,189.18,10.7473
2022-10-05,891.41,76.22,107.79,187.85,10.7886
2022-10-06,877.67,76.11,106.35,188.35,10.733
2022-10-07,881.71,75.99,106.15,187.61,10.4573
2022-10-10,879.44,75.86,106.77,186.26,10.2453
2022-10-11,871.52,76.39,106.54,187.43,10.3969
2022-10-12,856.64,76.7,106.7,187.69,10.557
2022-10-13,850.37,77.76,107.27,186.34,10.5139
2022-10-14,853.71,77.67,106.89,184.08,10.5492
2022-10-17,852.84,77.69,105.42,186.18,10.4089
2022-10-18,859.65,78.25,105.07,186.95,10.2847
2022-10-19,852.33,78.28,105.62,185.62,10.0839
2022-10-20,868.34,78.06,104.77,185.86,10.0406
2022-10-21,866.35,78.39,103.71,185.4,10.2514
2022-10-24,858.42,77.77,102.7,183.3,10.1008
2022-10-25,871.62,77.04,102.44,183.14,10.2081
2022-10-26,885.49,76.8,102.29,182.46,10.2707
2022-10-27,884.93,77.27,102.2,182.66,10.3447
2022-10-28,880.44,77.96,100.95,181.32,10.1367
2022-10-31,889.92,77.33,100.94,181.7,9.9943
2022-11-01,881.3,77.03,100.3,181.89,10.121
2022-11-02,891.04,77.35,99.37,182.71,9.9029
2022-11-03,877.49,77.62,97.61,181.81,9.8837
2022-11-04,877.01,77.11,96.55,183.58,9.8406
2022-11-07,877.47,77.81,95.95,183.34,9.8259
2022-11-08,889.93,77.68,96.03,186.39,9.9248
2022-11-09,872.0,77.67,96.36,186.8,9.8616
2022-11-10,874.67,77.27,96.35,186.87,9.9828
2022-11-11,873.82,78.13,96.51,185.85,10.0871
2022-11-14,874.2,78.97,95.44,187.35,9.8813
2022-11-15,865.82,78.86,96.12,190.01,9.8877
2022-11-16,853.47,79.82,96.82,190.82,9.8371
2022-11-17,849.34,80.64,97.4,190.49,9.8398
2022-11-18,847.35,81.21,96.91,190.67,9.7475
2022-11-21,861.99,81.25,96.79,192.82,9.7348
2022-11-22,863.42,81.96,96.32,192.3,9.8937
2022-11-23,863.72,81.52,95.09,192.43,9.9077
2022-11-24,870.93,81.19,94.74,191.69,9.7685
2022-11-25,855.5,81.05,93.33,192.62,9.7854
2022-11-28,862.88,81.53,91.74,193.2,9.8629
2022-11-29,872.23,82.55,92.19,193.78,9.6779
2022-11-30,881.59,81.19,92.64,194.19,9.6191
2022-12-01,878.62,81.14,93.34,193.81,9.5643
2022-12-02,866.74,80.6,92.92,194.41,9.6541
2022-12-05,857.46,80.99,92.91,194.04,9.6185
2022-12-06,860.21,80.0,93.34,191.76,9.5983
2022-12-07,865.8,81.34,92.98,192.98,9.655
2022-12-08,878.78,80.93,91.18,191.67,9.7334
2022-12-09,894.42,82.01,93.11,192.96,9.6943
2022-12-12,903.66,81.08,94.18,193.48,9.9429
2022-12-13,904.37,81.47,95.28,194.59,10.013
2022-12-14,907.45,82.72,95.34,194.42,10.1298
2022-12-15,905.39,83.71,94.6,191.53,10.1091
2022-12-16,916.65,82.84,94.66,191.25,10.0755
2022-12-19,923.21,81.95,94.9,189.11,9.944
2022-12-20,925.84,80.77,93.67,190.67,9.6908
2022-12-21,913.12,81.1,93.24,191.47,9.8409
2022-12-22,924.38,79.98,93.73,188.78,9.8399
2022-12-23,908.88,81.35,95.07,189.66,9.7223
2022-12-26,922.03,81.95,95.62,189.55,9.6947
2022-12-27,932.75,83.07,95.26,186.07,9.7922
2022-12-28,916.48,82.69,94.11,185.1,9.8126
2022-12-29,916.34,82.53,95.94,184.3,9.9536
2022-12-30,903.89,82.55,96.06,184.79,9.7777
2023-01-02,902.77,81.47,96.77,184.93,9.7809
2023-01-03,908.83,80.41,96.81,182.14,9.7578
2023-01-04,907.78,80.51,95.61,183.41,9.9294
2023-01-05,894.2,80.19,97.6,182.45,9.997
2023-01-06,897.21,80.12,98.23,183.0,10.0857
2023-01-09,900.21,79.22,99.39,181.88,10.2513
2023-01-10,900.29,79.64,98.67,182.92,10.3372
2023-01-11,890.04,80.62,98.66,182.88,10.1548
2023-01-12,886.86,80.88,99.95,181.38,10.3365
2023-01-13,889.92,80.48,99.63,179.75,10.4244
2023-01-16,888.71,81.06,98.97,180.63,10.4158
2023-01-17,910.62,81.65,97.94,181.32,10.4774
2023-01-18,913.63,81.81,96.7,180.67,10.6966
2023-01-19,911.85,81.07,97.48,181.45,10.8099
2023-01-20,917.22,79.57,97.44,183.39,10.8074
2023-01-23,906.15,80.9,95.8,183.18,10.8928
2023-01-24,910.85,81.22,97.21,181.39,10.7979
2023-01-25,928.07,80.9,98.4,183.09,10.8693
2023-01-26,919.18,80.32,99.5,182.36,10.8743
2023-01-27,922.67,78.52,97.79,182.12,10.9345
2023-01-30,931.1,79.25,97.9,180.13,10.7047
2023-01-31,913.75,79.14,99.12,180.88,10.5222
2023-02-01,931.26,79.3,98.17,181.33,10.8809
2023-02-02,920.66,79.16,97.44,180.48,10.8563
2023-02-03,917.53,79.05,97.24,180.94,10.847
2023-02-06,921.86,79.38,95.41,180.45,10.9257
2023-02-07,919.8,78.36,95.62,179.59,10.9014
2023-02-08,928.58,77.82,96.54,177.42,10.9558
2023-02-09,930.54,78.15,97.16,178.71,10.733
2023-02-10,936.94,78.94,98.56,178.94,10.7402
2023-02-13,938.11,79.17,98.66,181.25,10.7461
2023-02-14,954.28,79.49,98.65,182.93,10.5212
2023-02-15,933.09,78.78,98.49,182.41,10.3406
2023-02-16,937.32,78.24,97.86,183.32,10.4584
2023-02-17,934.5,78.38,96.88,182.19,10.3587
2023-02-20,924.76,78.42,96.22,182.4,10.2712
2023-02-21,916.65,78.23,96.16,184.76,10.3289
2023-02-22,911.09,78.18,95.68,185.16,10.2901
2023-02-23,917.45,76.95,95.79,185.84,10.0285
2023-02-24,908.53,75.77,95.87,184.53,9.9866
2023-02-27,907.21,76.17,96.47,184.23,9.953
2023-02-28,910.41,76.13,96.01,184.01,9.9149
2023-03-01,898.91,75.51,94.17,184.83,10.0627
2023-03-02,910.69,75.66,93.33,183.69,10.117
2023-03-03,936.41,78.13,95.04,182.78,10.0281
2023-03-06,929.65,77.62,95.74,185.47,10.3518
2023-03-07,939.76,77.85,95.38,187.94,10.35
2023-03-08,936.84,77.75,95.21,189.39,10.1678
2023-03-09,942.9,77.28,95.15,188.78,10.108
2023-03-10,941.33,76.67,94.74,187.83,9.9608
2023-03-13,965.59,77.41,94.93,187.53,9.8601
2023-03-14,962.42,76.97,95.57,189.53,9.8582
2023-03-15,971.51,75.65,96.69,190.8,9.7413
2023-03-16,978.62,76.86,96.38,191.99,9.8731
2023-03-17,967.04,76.33,96.13,192.9,9.9061
2023-03-20,944.02,76.82,95.85,194.74,9.8553
2023-03-21,950.62,76.96,95.89,194.51,9.8121
2023-03-22,960.14,76.66,96.88,195.54,9.8066
2023-03-23,954.7,77.86,96.2,193.39,9.8063
2023-03-24,948.24,77.11,98.25,191.75,9.7185
2023-03-27,959.18,77.26,98.79,191.22,9.8092
2023-03-28,968.89,77.53,99.85,192.17,9.6077
2023-03-29,979.83,76.39,99.02,191.7,9.6344
2023-03-30,983.13,75.73,98.69,192.85,9.6783
2023-03-31,974.77,76.26,98.22,193.85,9.7161
2023-04-03,961.78,77.68,98.28,195.15,9.8341
2023-04-04,940.66,78.11,96.43,194.63,9.7414
2023-04-05,940.42,76.34,96.9,196.0,9.8279
2023-04-06,961.49,77.08,95.39,195.7,9.6031
2023-04-07,967.1,75.83,95.76,196.34,9.4956
2023-04-10,966.61,75.12,96.71,192.92,9.3517
2023-04-11,950.46,75.04,96.69,193.84,9.4307
2023-04-12,943.67,75.1,96.56,193.89,9.1761
2023-04-13,944.09,74.93,96.44,195.0,9.2757
2023-04-14,942.09,74.67,96.27,194.92,9.2785
2023-04-17,952.22,76.31,96.55,196.0,9.2136
2023-04-18,950.89,75.19,97.42,197.15,9.0626
2023-04-19,958.8,75.33,98.07,196.19,9.0292
2023-04-20,957.93,76.02,99.52,195.91,9.2841
2023-04-21,956.25,76.46,99.66,192.71,9.0364
2023-04-24,970.39,75.21,99.24,192.94,8.9712
2023-04-25,962.53,76.14,98.87,192.67,9.0205
2023-04-26,959.83,77.03,97.79,194.45,9.0572
2023-04-27,946.24,76.36,97.5,194.95,9.0891
2023-04-28,947.65,75.81,97.03,194.53,9.034
2023-05-01,959.6,76.72,98.76,192.7,9.0232
2023-05-02,967.42,76.79,99.33,193.76,8.8973
2023-05-03,975.89,75.99,101.12,193.32,8.9978
2023-05-04,988.01,76.28,99.4,193.33,8.919
2023-05-05,995.43,75.62,99.78,193.04,8.8494
2023-05-08,1004.43,74.8,100.84,192.21,8.9253
2023-05-09,1009.44,73.25,101.25,192.81,8.8908
2023-05-10,998.73,73.44,100.91,194.6,8.9886
2023-05-11,1005.1,72.8,101.17,193.66,8.9243
2023-05-12,1016.35,72.06,101.37,193.89,8.8364
2023-05-15,1006.52,71.66,101.6,194.61,8.7917
2023-05-16,1009.62,72.13,101.96,194.08,8.7431
2023-05-17,1022.49,71.99,102.98,195.65,8.6896
2023-05-18,1018.58,72.53,103.31,196.63,8.7199
2023-05-19,1003.83,72.38,103.7,196.89,8.741
2023-05-22,1004.93,73.09,103.84,196.76,8.7259
2023-05-23,1023.66,74.2,104.4,195.89,8.7869
2023-05-24,1013.52,74.13,103.83,194.43,8.829
2023-05-25,1012.71,74.01,104.52,195.48,8.9177
2023-05-26,1004.52,72.79,104.33,195.08,8.891
2023-05-29,1000.84,72.35,105.31,196.03,8.8507
2023-05-30,1003.91,73.47,104.86,194.36,8.8461
2023-05-31,1021.26,73.9,104.94,193.7,9.0391
2023-06-01,1013.4,72.7,104.91,196.44,9.2044
2023-06-02,1005.69,71.93,104.05,198.14,9.2325
2023-06-05,996.18,71.42,105.22,198.42,9.1439
2023-06-06,984.3,71.38,105.73,200.03,9.2219
2023-06-07,967.7,71.36,105.91,200.93,9.3842
2023-06-08,958.78,71.26,107.29,202.55,9.5951
2023-06-09,958.01,71.46,107.1,202.07,9.6762
2023-06-12,958.84,71.39,107.23,198.87,9.5451
2023-06-13,972.06,70.91,108.5,198.33,9.4281
2023-06-14,963.43,70.99,111.17,198.37,9.3643
2023-06-15,955.32,69.16,111.41,198.3,9.4981
2023-06-16,947.53,68.47,113.28,200.12,9.4493
2023-06-19,950.02,68.3,113.62,199.19,9.5142
2023-06-20,948.69,68.64,112.93,199.6,9.3481
2023-06-21,957.46,68.95,113.62,197.87,9.4425
2023-06-22,949.31,69.72,115.11,199.47,9.5012
2023-06-23,959.57,70.43,115.48,197.79,9.4211
2023-06-26,970.27,70.5,116.15,200.01,9.3961
2023-06-27,967.77,70.53,115.13,201.2,9.3438
2023-06-28,961.34,70.83,112.85,199.23,9.3702
2023-06-29,963.7,70.42,113.24,200.32,9.325
2023-06-30,955.47,70.05,111.85,203.11,9.2342
2023-07-03,977.69,70.12,111.89,202.91,9.2055
2023-07-04,979.64,69.33,111.29,204.23,9.1318
2023-07-05,988.88,69.38,111.53,204.3,9.1713
2023-07-06,975.16,69.48,112.5,204.97,9.1288
2023-07-07,956.37,70.37,110.79,206.38,9.041
2023-07-10,964.23,69.47,110.67,209.07,8.9549
2023-07-11,970.27,69.01,110.55,213.24,8.9006
2023-07-12,962.32,69.73,111.98,211.31,8.8909
2023-07-13,956.54,69.27,112.07,210.0,8.8735
2023-07-14,949.57,69.39,111.23,209.84,8.7603
2023-07-17,952.4,68.85,110.64,210.48,8.71
2023-07-18,962.81,69.63,112.54,209.6,8.6997
2023-07-19,946.47,68.68,111.62,211.86,8.7762
2023-07-20,952.0,68.26,111.69,210.11,8.9068
2023-07-21,942.99,67.67,111.99,207.58,8.9214
2023-07-24,937.7,68.38,110.8,208.09,9.059
2023-07-25,936.36,68.37,109.96,205.37,9.2388
2023-07-26,922.39,67.14,107.95,206.15,9.3001
2023-07-27,952.99,68.13,107.05,206.1,9.519
2023-07-28,979.95,67.08,107.73,203.56,9.3532
2023-07-31,988.74,67.14,107.96,202.73,9.3865
2023-08-01,996.51,67.63,106.07,203.38,9.3622
2023-08-02,985.18,67.19,107.53,205.05,9.3176
2023-08-03,1012.5,66.65,106.21,206.46,9.2217
2023-08-04,1013.12,65.74,105.28,205.76,9.1235
2023-08-07,1012.1,64.65,106.9,205.76,9.151
2023-08-08,1026.42,66.14,107.39,204.27,9.0666
2023-08-09,1029.87,66.72,107.34,207.44,9.0631
2023-08-10,1021.24,67.44,108.88,206.88,8.9684
2023-08-11,1019.12,66.24,108.82,208.23,9.2189
2023-08-14,1015.18,65.8,109.2,209.96,9.2411
2023-08-15,1016.33,64.85,108.64,208.6,9.133
2023-08-16,1023.15,65.23,108.54,209.6,8.9539
2023-08-17,1029.75,66.27,108.49,211.18,8.6881
2023-08-18,1045.47,65.77,109.64,213.51,8.5872
2023-08-21,1045.84,65.22,109.01,214.83,8.6667
2023-08-22,1057.68,65.99,108.83,217.94,8.5981
2023-08-23,1078.78,65.19,106.65,219.98,8.5397
2023-08-24,1064.31,65.5,104.96,219.11,8.6389
2023-08-25,1073.37,65.09,105.67,220.16,8.6042
2023-08-28,1060.82,65.48,105.3,218.37,8.6178
2023-08-29,1043.26,65.09,104.97,215.22,8.5901
2023-08-30,1062.59,64.04,105.58,218.31,8.6481
2023-08-31,1076.79,64.07,105.26,218.73,8.6454
2023-09-01,1083.63,63.08,105.37,218.34,8.5629
2023-09-04,1078.21,63.28,105.1,218.87,8.5052
2023-09-05,1097.19,64.36,103.13,220.28,8.6111
2023-09-06,1080.74,65.09,103.73,217.95,8.68
2023-09-07,1081.99,64.16,105.19,219.94,8.7439
2023-09-08,1088.4,63.1,106.36,220.48,8.922
2023-09-11,1104.83,61.49,106.43,221.32,8.8602
2023-09-12,1086.31,60.81,106.69,222.94,8.9529
2023-09-13,1049.63,59.87,107.07,223.48,8.7627
2023-09-14,1051.42,59.24,108.59,222.37,8.7932
2023-09-15,1055.63,60.28,109.81,220.87,8.7411
2023-09-18,1058.13,60.43,109.44,223.46,8.7374
2023-09-19,1048.07,60.43,109.29,224.18,8.6837
2023-09-20,1047.97,59.96,109.07,223.58,8.8779
2023-09-21,1030.23,59.97,108.46,222.54,8.8855
2023-09-22,1035.57,60.2,107.81,223.63,9.0057
2023-09-25,1046.52,60.22,107.65,226.21,8.9548
2023-09-26,1038.28,60.66,105.21,227.51,8.9841
2023-09-27,1015.36,61.15,105.54,227.48,8.9607
2023-09-28,1014.26,60.69,105.04,227.01,8.8852
2023-09-29,1012.39,60.02,103.8,230.92,8.8698
2023-10-02,1011.86,89.37,103.57,226.32,8.9401
2023-10-03,1027.34,88.17,102.79,225.33,9.1147
2023-10-04,1029.36,88.48,103.9,224.84,9.134
2023-10-05,1054.4,88.72,102.77,223.14,9.0067
2023-10-06,1059.38,90.13,102.78,223.38,9.1416
2023-10-09,1046.81,89.51,103.06,225.83,9.1026
2023-10-10,1060.78,88.28,102.19,226.37,9.1856
2023-10-11,1060.11,89.57,100.96,223.73,9.076
2023-10-12,1054.67,88.83,101.26,221.39,9.0942
2023-10-13,1058.44,86.87,100.82,221.1,9.1465
2023-10-16,1060.24,85.79,99.88,222.31,9.1614
2023-10-17,1042.08,85.76,98.49,223.82,9.2783
2023-10-18,1032.5,86.77,99.0,222.49,9.1926
2023-10-19,1046.49,87.19,100.34,223.6,9.3432
2023-10-20,1048.99,87.11,99.79,222.61,9.206
2023-10-23,1057.04,86.44,100.23,219.29,9.3942
2023-10-24,1069.76,86.49,101.21,220.13,9.5351
2023-10-25,1092.16,87.02,102.11,219.79,9.6154
2023-10-26,1084.71,86.37,101.51,221.73,9.4519
2023-10-27,1076.52,86.57,101.97,219.61,9.5298
2023-10-30,1065.71,88.01,102.58,220.06,9.4742
2023-10-31,1058.9,87.87,105.0,220.26,9.4212
2023-11-01,1048.42,87.64,105.18,219.27,9.4377
2023-11-02,1048.66,87.45,106.19,217.05,9.642
2023-11-03,1047.79,87.63,106.99,217.99,9.6162
2023-11-06,1055.13,87.1,107.62,217.85,9.4408
2023-11-07,1041.4,87.84,106.64,220.36,9.3247
2023-11-08,1034.12,88.22,106.93,218.89,9.3841
2023-11-09,1038.75,88.84,108.44,220.53,9.3106
2023-11-10,1047.43,88.5,108.08,217.05,9.2729
2023-11-13,1020.68,89.23,108.33,218.76,9.4746
2023-11-14,1014.14,90.65,107.57,217.62,9.4589
2023-11-15,1011.62,90.48,107.87,217.96,9.4313
2023-11-16,988.87,90.23,108.25,218.68,9.2869
2023-11-17,994.31,90.19,108.97,219.29,9.1352
2023-11-20,1008.38,89.63,108.61,217.71,9.02
2023-11-21,986.8,89.4,108.22,218.77,9.0408
2023-11-22,969.83,90.4,107.69,219.66,9.222
2023-11-23,980.74,90.66,107.99,219.77,9.1422
2023-11-24,993.84,90.39,108.2,220.25,9.156
2023-11-27,979.99,90.03,110.5,218.73,9.2173
2023-11-28,969.46,89.26,109.89,218.58,9.0661
2023-11-29,977.13,90.0,110.62,218.61,9.0304
2023-11-30,974.83,89.27,110.1,216.2,8.9245
2023-12-01,969.47,89.29,109.66,215.45,8.9356
2023-12-04,987.54,89.35,110.79,216.63,8.8475
2023-12-05,991.27,87.93,111.26,216.48,8.7681
2023-12-06,971.42,87.71,111.84,216.59,8.5555
2023-12-07,974.6,88.06,110.5,214.61,8.5443
2023-12-08,959.57,86.23,113.2,216.05,8.5595
2023-12-11,968.07,85.14,115.42,215.06,8.6273
2023-12-12,979.29,85.14,114.71,214.55,8.6084
2023-12-13,984.57,84.86,113.35,212.58,8.7744
2023-12-14,995.37,85.13,112.64,213.18,8.6154
2023-12-15,1018.2,86.01,112.92,212.92,8.5522
2023-12-18,1027.03,85.97,112.0,211.17,8.406
2023-12-19,1023.11,86.2,112.32,212.54,8.4687
2023-12-20,1010.91,86.37,111.69,212.63,8.617
2023-12-21,1013.89,84.57,114.58,212.27,8.6427
2023-12-22,1002.45,84.18,114.38,213.97,8.7671
2023-12-25,986.62,83.98,113.94,213.32,8.8791
2023-12-26,981.86,84.67,116.09,212.14,8.7545
2023-12-27,962.64,84.24,116.48,215.45,8.6903
2023-12-28,948.93,84.64,116.53,215.66,8.6571
2023-12-29,954.71,85.08,116.52,217.57,8.5979
2024-01-01,949.96,84.03,117.17,219.0,8.4457
2024-01-02,947.04,82.62,116.74,216.5,8.3152
2024-01-03,947.14,83.48,116.9,216.12,8.5296
2024-01-04,926.75,82.82,116.36,216.25,8.7049
2024-01-05,929.07,83.62,114.97,215.32,8.6954
2024-01-08,929.4,83.67,114.66,215.8,8.7064
2024-01-09,929.3,84.2,114.88,217.76,8.4425
2024-01-10,933.29,82.66,116.6,216.89,8.2853
2024-01-11,911.02,84.34,116.88,216.88,8.1382
2024-01-12,931.35,82.14,116.54,216.75,8.0901
2024-01-15,928.52,81.07,116.71,216.89,8.1058
2024-01-16,913.91,81.27,117.39,216.07,8.2249
2024-01-17,915.42,82.12,115.03,217.31,8.1286
2024-01-18,902.68,82.65,114.62,215.03,8.0969
2024-01-19,903.72,83.33,112.41,213.64,7.9492
2024-01-22,909.64,82.47,110.66,211.78,7.9092
2024-01-23,896.49,82.76,109.95,212.13,7.7508
2024-01-24,905.49,83.83,109.85,213.45,7.8408
2024-01-25,907.19,82.54,109.93,215.04,7.869
2024-01-26,911.15,81.66,110.09,216.95,7.8474
2024-01-29,915.7,81.82,111.46,214.96,7.7866
2024-01-30,921.4,82.91,111.95,214.92,7.7978
2024-01-31,933.55,83.49,112.39,216.36,7.7844
2024-02-01,943.08,82.65,112.1,216.2,7.6848
2024-02-02,948.68,82.22,114.15,217.2,7.6096
2024-02-05,940.86,81.94,115.55,218.36,7.665
2024-02-06,944.3,80.76,114.98,218.28,7.6081
2024-02-07,938.72,82.34,114.42,217.36,7.4567
2024-02-08,923.79,81.96,115.29,216.67,7.5002
2024-02-09,923.72,81.49,116.39,219.01,7.6554
2024-02-12,914.57,80.17,116.1,219.36,7.6821
2024-02-13,926.79,80.31,117.36,218.6,7.5865
2024-02-14,926.76,80.26,116.14,217.54,7.536
2024-02-15,927.6,81.21,116.03,219.26,7.591
2024-02-16,936.16,81.88,117.17,217.44,7.6519
2024-02-19,932.11,81.79,116.61,218.35,7.6791
2024-02-20,929.77,82.25,116.83,221.94,7.6952
2024-02-21,942.5,83.78,116.87,222.08,7.7489
2024-02-22,928.2,83.2,116.65,220.39,7.7897
2024-02-23,919.48,82.9,114.73,217.5,7.7023
2024-02-26,918.45,83.5,114.45,218.91,7.5005
2024-02-27,927.03,83.04,114.7,217.1,7.5035
2024-02-28,930.03,83.42,114.97,217.59,7.5415
2024-02-29,918.27,82.58,115.84,220.61,7.6669
2024-03-01,909.1,83.23,116.91,221.42,7.6021
2024-03-04,927.1,83.79,116.6,221.2,7.5539
2024-03-05,930.8,83.33,116.44,221.03,7.4332
2024-03-06,924.67,82.35,118.33,222.55,7.3434
2024-03-07,919.97,82.61,119.37,221.6,7.4286
2024-03-08,960.21,82.65,119.48,221.19,7.6611
2024-03-11,975.3,81.6,119.33,222.81,7.6765
2024-03-12,957.75,82.39,120.58,225.02,7.731
2024-03-13,953.15,81.83,121.86,224.31,7.835
2024-03-14,961.38,83.0,121.85,226.29,7.7696
2024-03-15,958.76,84.07,122.46,226.85,7.806
2024-03-18,971.61,84.28,122.6,224.43,7.9398
2024-03-19,991.64,84.88,122.65,224.77,7.8063
2024-03-20,992.12,83.74,124.87,224.95,7.92
2024-03-21,995.83,83.76,123.51,224.81,8.0793
2024-03-22,994.32,84.22,124.47,225.11,8.223
2024-03-25,1004.73,83.23,123.37,227.99,8.3359
2024-03-26,1022.37,82.09,122.68,227.95,8.2781
2024-03-27,1033.66,83.34,123.74,228.97,8.3706
2024-03-28,1021.45,83.67,122.35,231.86,8.1476
2024-03-29,1030.64,84.81,121.39,231.16,8.0342
2024-04-01,1024.3,85.62,120.21,228.44,8.0819
2024-04-02,1045.23,83.38,119.64,226.39,8.1013
2024-04-03,1051.3,82.5,120.07,224.0,8.1287
2024-04-04,1064.42,82.39,121.45,225.64,8.1421
2024-04-05,1064.58,82.44,120.8,228.33,8.179
2024-04-08,1064.62,82.56,121.91,228.04,8.0682
2024-04-09,1070.25,82.04,120.63,230.97,8.2104
2024-04-10,1070.3,81.98,123.1,230.36,8.2137
2024-04-11,1090.07,81.2,122.66,231.71,8.167
2024-04-12,1076.47,82.2,122.18,232.71,8.1877
2024-04-15,1085.3,81.45,122.53,231.49,8.1556
2024-04-16,1078.53,81.02,122.69,231.27,8.1956
2024-04-17,1089.55,81.71,122.54,232.73,8.1077
2024-04-18,1067.99,81.28,120.68,230.42,8.0251
2024-04-19,1084.11,81.43,121.66,230.35,7.8433
2024-04-22,1080.75,80.74,122.49,228.99,7.727
2024-04-23,1066.16,80.72,122.06,227.61,7.6675
2024-04-24,1075.28,81.04,120.78,228.7,7.6035
2024-04-25,1073.37,79.88,121.09,227.11,7.7761
2024-04-26,1077.18,78.63,122.35,229.32,7.8074
2024-04-29,1092.71,77.77,120.42,229.92,7.7822
2024-04-30,1079.7,78.39,119.19,228.83,7.8616
2024-05-01,1071.15,78.8,119.29,226.58,7.9897
2024-05-02,1072.55,79.43,118.41,227.84,8.0462
2024-05-03,1079.91,80.56,118.04,228.45,7.9403
2024-05-06,1071.75,80.26,117.93,226.61,7.8768
2024-05-07,1062.58,79.72,118.78,227.52,7.957
2024-05-08,1072.34,79.64,119.64,226.99,7.8049
2024-05-09,1084.79,79.83,120.73,229.76,7.7228
2024-05-10,1102.56,80.67,121.75,230.79,7.5845
2024-05-13,1099.31,80.77,121.05,229.45,7.5279
2024-05-14,1068.01,81.22,118.4,229.33,7.4196
2024-05-15,1074.79,80.77,118.75,231.94,7.3661
2024-05-16,1084.53,79.57,119.24,234.13,7.3947
2024-05-17,1067.06,81.0,119.74,233.42,7.2466
2024-05-20,1068.58,81.13,119.0,230.89,7.468
2024-05-21,1072.35,80.86,121.12,232.88,7.5092
2024-05-22,1076.92,80.98,119.27,231.61,7.4727
2024-05-23,1071.68,82.74,120.17,235.29,7.5822
2024-05-24,1073.12,82.39,120.87,233.18,7.6271
2024-05-27,1080.88,82.05,121.91,232.47,7.6579
2024-05-28,1059.75,81.5,123.49,235.35,7.6735
2024-05-29,1071.18,81.21,124.06,235.85,7.6772
2024-05-30,1067.17,79.7,124.46,237.83,7.6441
2024-05-31,1076.89,80.69,124.13,240.12,7.6404
2024-06-03,1068.77,80.71,125.03,236.62,7.6902
2024-06-04,1048.64,80.05,125.48,235.3,7.7109
2024-06-05,1063.2,80.91,126.42,236.57,7.7761
2024-06-06,1083.6,80.63,125.11,237.47,7.7782
2024-06-07,1061.4,81.78,123.37,236.57,7.8472
2024-06-10,1046.38,81.64,123.45,234.76,7.9267
2024-06-11,1047.91,81.62,124.06,235.07,7.8971
2024-06-12,1035.93,81.86,122.32,236.48,7.8283
2024-06-13,1045.31,82.33,121.19,237.72,7.9482
2024-06-14,1036.32,81.85,120.81,235.72,7.9273
2024-06-17,1030.66,81.39,121.15,234.74,7.9733
2024-06-18,1033.55,81.56,121.52,236.69,7.9661
2024-06-19,1008.73,80.11,122.65,238.48,7.868
2024-06-20,1005.48,77.98,122.48,239.27,7.7672
2024-06-21,1029.12,77.93,122.98,238.47,7.7735
2024-06-24,1036.4,78.05,124.46,240.03,7.7146
2024-06-25,1025.13,78.91,124.17,239.57,7.657
2024-06-26,1037.78,78.84,126.81,236.32,7.6262
2024-06-27,1062.76,79.7,126.41,233.63,7.7872
2024-06-28,1078.66,80.77,126.58,230.18,7.8725
2024-07-01,1071.96,80.87,124.42,230.46,7.9647
2024-07-02,1064.42,80.4,124.35,232.21,7.9859
2024-07-03,1060.38,79.69,123.77,233.18,7.8165
2024-07-04,1048.26,79.57,123.07,233.89,7.8901
2024-07-05,1049.02,78.52,123.43,232.16,8.12
2024-07-08,1037.54,78.7,122.22,233.34,8.1848
2024-07-09,1027.7,79.3,122.5,231.48,8.3168
2024-07-10,1031.85,78.86,120.3,230.36,8.1919
2024-07-11,1025.69,79.61,119.78,231.51,8.2289
2024-07-12,1023.72,78.97,121.31,232.4,8.2718
2024-07-15,1049.38,79.02,121.49,230.17,8.3755
2024-07-16,1054.19,79.19,122.2,230.0,8.3644
2024-07-17,1068.94,77.76,121.21,229.35,8.4237
2024-07-18,1074.68,77.57,119.78,228.91,8.2789
2024-07-19,1082.48,78.26,121.35,227.67,8.2053
2024-07-22,1066.47,79.13,122.52,226.86,8.1705
2024-07-23,1060.3,80.1,123.52,226.35,8.2115
